experiment,fold,epoch,train_loss,val_loss,macro_f1,micro_f1,mAP,threshold
Residual + GAP,3,13,1.1018662578409368,1.306405552982414,0.23294934542718737,0.19451371571072318,0.22416575532106112,0.49999999999999994
Residual + GAP,3,14,1.0984334460171785,1.2127139768461241,0.2407705721448598,0.23605706874189364,0.23387404432637254,0.5999999999999999
Residual + GAP,3,15,1.1023543167114258,1.2609761170227163,0.22772113586884318,0.21976149914821125,0.22512664124728923,0.44999999999999996
Residual + GAP,3,16,1.0918837135488337,1.2402974810913532,0.22834054350737498,0.22818791946308725,0.230643150402935,0.49999999999999994
Residual + GAP,3,17,1.0893362977287986,1.23142277672343,0.23851823840904837,0.21482277121374865,0.22806353431075393,0.5499999999999999
Residual + GAP,3,18,1.0723561174219305,1.2314881747656494,0.2491046455860877,0.22868605817452356,0.24064947656562982,0.49999999999999994
Residual + GAP,3,19,1.0511907915635543,1.3499015665402379,0.2329262214708743,0.22143864598025387,0.23232616356487684,0.35
Residual + GAP,3,20,1.057805869362571,1.233604968899358,0.25930549579187817,0.2540106951871658,0.24069093758650625,0.5499999999999999
Residual + GAP,3,21,1.0586914361606945,1.3729857075823484,0.21973079657092112,0.1922760887428102,0.23434630186714397,0.44999999999999996
Residual + GAP,3,22,1.0613239296999846,1.2701852782799379,0.24014561392359507,0.2333965844402277,0.2376912472532934,0.49999999999999994
Residual + GAP,3,23,1.0549697334116155,1.2193377305121318,0.24053413638699356,0.23317683881064163,0.22903507053972946,0.44999999999999996
Residual + GAP,3,24,1.0690663008256391,1.2347709671424254,0.24671118265953762,0.25370675453047775,0.24269702178550975,0.5999999999999999
Residual + GAP,3,25,1.0450090943683277,1.3137798239714908,0.2508587648124133,0.2346263008514664,0.24221763137603528,0.44999999999999996
Residual + GAP,3,26,1.0282475341450084,1.2600617208620057,0.24501719049717932,0.245014245014245,0.24113646905774455,0.5999999999999999
Residual + GAP,3,27,1.035808594010093,1.2403598997714746,0.2809225226984708,0.2542182227221597,0.24531169487298277,0.49999999999999994
Residual + GAP,3,28,1.0454696837338535,1.2280670500149693,0.24971862682186563,0.25304136253041365,0.24002838778280855,0.5499999999999999
Residual + GAP,3,29,1.0389886595986106,1.2128678925716094,0.27264832199424777,0.25295508274231676,0.2543921600130168,0.5499999999999999
Residual + GAP,3,30,1.0223726097020236,1.3760651219500242,0.2418377386944199,0.21978021978021978,0.24490049317363174,0.5499999999999999
Residual + GAP,3,31,1.0159445203434336,1.2148008816433649,0.26693747005161494,0.23529411764705882,0.24404045233733576,0.5499999999999999
Residual + GAP,3,32,1.0191485660726374,1.2481829589300781,0.2508816864960588,0.26262626262626265,0.25175845523511226,0.5999999999999999
Residual + GAP,3,33,1.0255448566783558,1.2407294511795044,0.25024566238532897,0.24405377456049637,0.24568411208359808,0.49999999999999994
Residual + GAP,3,34,1.0136849778348749,1.2375703110312024,0.2647987953161529,0.27375201288244766,0.25347662191831005,0.5999999999999999
Residual + GAP,3,35,1.003376868421381,1.2740199844332507,0.25174955456641135,0.2485089463220676,0.25052585027476026,0.49999999999999994
Residual + GAP,3,36,1.0004320430755616,1.3911927233647257,0.26514770538123933,0.2245088868101029,0.25787136854534837,0.44999999999999996
Residual + GAP,3,37,1.0271795571934093,1.3296264296900617,0.2352295102114613,0.2260127931769723,0.2427903801692858,0.5499999999999999
Residual + GAP,3,38,0.996835323897275,1.2672196931212487,0.2526035909222332,0.2427860696517413,0.24131976378897868,0.49999999999999994
Residual + GAP,3,39,0.9950911157781428,1.3160347599182687,0.26195320500936004,0.2585034013605442,0.25555016624972887,0.5499999999999999
Residual + GAP,3,40,1.0098858469182794,1.2537259011373032,0.266736487472719,0.27154046997389036,0.2470242994822833,0.5499999999999999
Residual + GAP,3,41,0.9984545222195712,1.2514174158555749,0.2710801370355381,0.27375201288244766,0.24719189094661026,0.5999999999999999
Residual + GAP,3,42,0.9865583229064941,1.2563029301427577,0.2497791189091098,0.2834008097165992,0.24469512309378466,0.7
Residual + GAP,3,43,0.9819359991767189,1.2965281575265593,0.2772678960997945,0.24017467248908297,0.2545460456710007,0.5499999999999999
Residual + GAP,3,44,0.9856951111013239,1.2653349968638734,0.27989851198110915,0.27,0.2637241569127988,0.6499999999999999
Residual + GAP,3,45,0.9783062739805741,1.332167213850648,0.24874194032746766,0.2490842490842491,0.2557630845759039,0.5499999999999999
Residual + GAP,3,46,0.9743843806873669,1.3347259055088907,0.2829306160781895,0.26916524701873934,0.2645953445961167,0.5999999999999999
Residual + GAP,3,47,1.0121185183525085,1.3288769452241216,0.2564414089527888,0.215878679750223,0.24368685732361486,0.49999999999999994
Residual + GAP,3,48,0.9842502901770852,1.3578049257723954,0.2666499780241466,0.24669603524229075,0.25172012756525786,0.5499999999999999
Residual + GAP,3,49,0.9678865428404374,1.278441301227486,0.3037465124831686,0.2764227642276423,0.2576944235075795,0.5499999999999999
Residual + GAP,3,50,0.9957772053371776,1.2963974971840853,0.24941141137465817,0.23069590085795996,0.25049869440849976,0.49999999999999994
Residual + GAP,3,51,0.966054971001365,1.3998386137676935,0.2368780486220031,0.2164750957854406,0.24958006270903604,0.49999999999999994
Residual + GAP,3,52,0.9746692705154419,1.2744456242470845,0.25189932345311394,0.2727272727272727,0.25685480836281976,0.6499999999999999
Residual + GAP,3,53,0.9596913476423784,1.266585077682551,0.2549356170722642,0.2512315270935961,0.25730023083581116,0.5499999999999999
Residual + GAP,3,54,0.9640759598125112,1.3548246595981348,0.2716643699454949,0.21721311475409835,0.27002018803883887,0.3
Residual + GAP,3,55,0.9547460850802335,1.3040433895848964,0.2643395352401025,0.2678843226788432,0.26394549113533494,0.5999999999999999
Residual + GAP,3,56,0.9355087275938554,1.274412585871063,0.277022953972909,0.27311522048364156,0.25862884368566336,0.5999999999999999
Residual + GAP,3,57,0.9305032331293279,1.5278462919875653,0.26498035410658466,0.21722846441947566,0.2572014860159259,0.39999999999999997
Residual + GAP,3,58,0.9317199052463878,1.2932497758934969,0.2713052756392711,0.2623376623376623,0.2549628560411918,0.5999999999999999
Residual + GAP,3,59,0.9499356278506192,1.2352168568729485,0.320893011502171,0.2935251798561151,0.27857087315424117,0.5999999999999999
Residual + GAP,3,60,0.9192211255160245,1.2908629788099415,0.2901018154795679,0.2583518930957684,0.2674855599011063,0.5499999999999999
Residual + GAP,3,61,0.9492009076205167,1.5996164388030114,0.22691027415238516,0.21134593993325917,0.2710116054661922,0.49999999999999994
Residual + GAP,3,62,0.927139368057251,1.3372129593452398,0.2732453094046122,0.26702269692923897,0.2550573303064827,0.5999999999999999
Residual + GAP,3,63,0.9094560954787514,1.3757582198094278,0.28240684979627145,0.2518363064008394,0.2660297557796502,0.44999999999999996
Residual + GAP,3,64,0.9309455732865767,1.2720277344223356,0.29131358838060734,0.2723404255319149,0.27619149340690197,0.49999999999999994
Residual + GAP,3,65,0.9092606930299238,1.3869414834210472,0.28758557005077884,0.2568306010928962,0.2767381082679361,0.5499999999999999
Residual + GAP,3,66,0.9326648725162853,1.340119936170369,0.26530192042669354,0.2961165048543689,0.2650514237511014,0.7
Residual + GAP,3,67,0.9163471243598245,1.3344390801269643,0.2829449851204292,0.28027681660899656,0.2659046401764497,0.6499999999999999
Residual + GAP,3,68,0.9194909466396679,1.304156098052533,0.27728927156797156,0.27197802197802196,0.2709888465461169,0.5499999999999999
Residual + GAP,3,69,0.913064585165544,1.3721639483514494,0.2787838767983184,0.25279642058165547,0.2637687050216625,0.5499999999999999
Residual + GAP,3,70,0.899384512684562,1.3812551150356767,0.28398883279249937,0.27204783258594917,0.26909335781124055,0.5999999999999999
Residual + GAP,3,71,0.8929265620491721,1.2692947170160112,0.29265267741995704,0.25851703406813625,0.269931965742113,0.49999999999999994
Residual + GAP,3,72,0.8864210172133012,1.3670918036551372,0.2755201391732931,0.24419604471195186,0.27064222814631855,0.39999999999999997
Residual + GAP,3,73,0.9247491173310713,1.4499633686385887,0.2726442319314987,0.23845327604726102,0.26562673210922055,0.5499999999999999
Residual + GAP,3,74,0.9090586378357627,1.6654027343666467,0.25542490486567787,0.23130841121495327,0.2724846546394616,0.5499999999999999
Residual + GAP,3,75,0.8859577777168968,1.2925843244051411,0.2824468149869945,0.27225130890052357,0.28395033954871013,0.5499999999999999
Residual + GAP,3,76,0.883660951310938,1.567271290904414,0.2690691094247121,0.2222222222222222,0.2734063177249184,0.3
Residual + GAP,3,77,0.8933928203582764,1.5515047442303957,0.25730281125079824,0.2127659574468085,0.28169297364691437,0.35
Residual + GAP,3,78,0.8808217787742615,1.6215473456974447,0.25574423147978137,0.22738190552441953,0.2839157817985262,0.35
Residual + GAP,3,79,0.8939870353178544,1.5385560223655979,0.273803167768563,0.2674772036474164,0.2726421882755838,0.5499999999999999
Residual + GAP,3,80,0.8808298509771174,1.8289175703577751,0.21940162383886871,0.19497784342688332,0.2692499361555158,0.35
Residual + GAP,3,81,0.8774584488435225,1.284087479549603,0.2778665612142778,0.27246376811594203,0.279856514121229,0.5499999999999999
Residual + GAP,3,82,0.8596506465565075,1.4942596063126612,0.26804020329685446,0.25210084033613445,0.27374571958355215,0.49999999999999994
Residual + GAP,3,83,0.8648179882222956,1.3997443583759948,0.26959876507900976,0.25290322580645164,0.2678953988926582,0.5999999999999999
Residual + GAP,3,84,0.8780409453131935,1.331096452518101,0.2817257778952034,0.28618421052631576,0.2908087387608227,0.5999999999999999
Residual + GAP,3,85,0.8687928620251743,1.3241016029441444,0.2790190005002208,0.24641833810888253,0.28325516507065873,0.44999999999999996
Residual + GAP,3,86,0.8555406535755504,1.3166389978715103,0.3073713667735265,0.2977346278317152,0.29303853221754317,0.5999999999999999
Residual + GAP,3,87,0.8851820178465409,1.3407351405081087,0.290143864284039,0.25509110396570206,0.2800238860876915,0.49999999999999994
Residual + GAP,3,88,0.8696440180865201,1.452744636222394,0.28301838339961927,0.26200873362445415,0.27006052799824365,0.5999999999999999
Residual + GAP,3,89,0.8555636791749434,1.553805191151417,0.29196883797272427,0.2549450549450549,0.27648154831007377,0.44999999999999996
Residual + GAP,3,90,0.8371710460836237,1.5036639975805353,0.25855604476500477,0.24251069900142652,0.2855902982783834,0.5999999999999999
Residual + GAP,3,91,0.8562150205265392,1.401635036851368,0.2816921323926596,0.23833167825223436,0.2813409375179041,0.44999999999999996
Residual + GAP,3,92,0.8386159758134322,1.4362045909366468,0.25763664510467765,0.25161290322580643,0.275946156697153,0.44999999999999996
Residual + GAP,3,93,0.8511357285759665,1.700028557847016,0.2642545576565207,0.23553299492385787,0.2814004118928036,0.39999999999999997
Residual + GAP,3,94,0.8276727470484647,1.6345418839559067,0.27863912316885164,0.2301255230125523,0.2926672105967943,0.39999999999999997
Residual + GAP,3,95,0.8195700729977001,1.3426752116558325,0.2981238480871446,0.3018867924528302,0.2879800889019728,0.5999999999999999
Residual + GAP,3,96,0.8273973280733282,1.3835548684544807,0.2863892717244058,0.2543352601156069,0.27939796841364534,0.49999999999999994
Residual + GAP,3,97,0.8418706356395375,1.707988665051704,0.2826219991998424,0.22696629213483147,0.2920668647293951,0.39999999999999997
Residual + GAP,3,98,0.8227193060788242,1.5283798083771754,0.2751370425768908,0.2514506769825919,0.284199520624827,0.39999999999999997
Residual + GAP,3,99,0.8101879679072987,1.4768030034364574,0.2940476957730361,0.2593516209476309,0.27935914274476026,0.5499999999999999
Residual + GAP,3,100,0.8079333225163546,1.518711114451833,0.28769565059982977,0.2818181818181818,0.29172201573056156,0.5499999999999999
Residual + GAP,3,101,0.8125808999755165,1.4064298815970873,0.28028251974841023,0.2678983833718245,0.2973899162305742,0.49999999999999994
Residual + GAP,3,102,0.7978883825648915,1.7449401651855803,0.2508654163932567,0.2678260869565217,0.3040869209937044,0.6499999999999999
Residual + GAP,3,103,0.8021095204353332,1.3653712864339786,0.29525498906942926,0.2923497267759563,0.29359215952287315,0.5499999999999999
Residual + GAP,3,104,0.8057058418880809,1.7753300884344283,0.2355959429532454,0.2797494780793319,0.2979851086367579,0.7
Residual + GAP,3,105,0.7951192923025652,1.7306847163360484,0.26312871258622095,0.26544021024967146,0.2977115609985266,0.44999999999999996
Residual + GAP,3,106,0.7826342337781733,1.5604004398749693,0.2844213861498748,0.23386342376052385,0.286435847537101,0.39999999999999997
Residual + GAP,3,107,0.7786474052342501,1.6528943402923806,0.2821116413660619,0.23015165031222123,0.290298168827327,0.35
Residual + GAP,3,108,0.7987535908005454,1.935041986242698,0.25349208493497816,0.23799126637554585,0.2800843931094302,0.39999999999999997
Residual + GAP,3,109,0.78011888330633,1.89287658677484,0.22607853844693354,0.1912280701754386,0.2865855958120032,0.3
Residual + GAP,3,110,0.8040465081821788,1.437063734026721,0.3041374734322251,0.28342245989304815,0.27834013687007897,0.5499999999999999
Residual + GAP,3,111,0.7901337274638089,1.6709759139666591,0.2511114375187414,0.2182890855457227,0.305362047903569,0.49999999999999994
Residual + GAP,3,112,0.7802257028493014,1.699650847128708,0.24725453994981259,0.22972972972972974,0.29059038388400543,0.35
Residual + GAP,3,113,0.7814973245967518,1.573257991867344,0.3017942548354131,0.2847571189279732,0.2907648101264075,0.5999999999999999
Residual + GAP,3,114,0.7810802388191224,2.707046045874157,0.22567563531483759,0.25705329153605017,0.25735640356827405,0.39999999999999997
Residual + GAP,3,115,0.8019325817715038,1.6617943996930644,0.2832552570465431,0.23786407766990292,0.28294477539138785,0.44999999999999996
Residual + GAP,3,116,0.7776988421786916,1.8670344796493976,0.25188642801200994,0.21482277121374865,0.2800042869900452,0.44999999999999996
Residual + GAP,3,117,0.7733186981894753,1.718901568085608,0.27003655165548685,0.26262626262626265,0.2883038856426214,0.44999999999999996
Residual + GAP,3,118,0.7737497347051447,1.6845071063424548,0.2560838650888474,0.23069207622868607,0.30191603062591926,0.35
Residual + GAP,3,119,0.7536908932165666,1.5074231615901863,0.2734764033850878,0.29668411867364747,0.2807954043862792,0.5999999999999999
Residual + GAP,3,120,0.7434321886842901,1.5238745873861939,0.2593904269200314,0.22857142857142856,0.2915565884113426,0.39999999999999997
Residual + GAP,3,121,0.7316506997021762,1.6919532292080621,0.29438673279470384,0.2638469284994965,0.29739416165336835,0.35
Residual + GAP,3,122,0.7538929939270019,1.3561069930556917,0.2928510714608061,0.30120481927710846,0.30935578272883474,0.6499999999999999
Residual + GAP,3,123,0.7271283130212264,2.212808302719228,0.2242022279990774,0.26719056974459726,0.30387389895384936,0.7
Residual + GAP,3,124,0.7505340430953286,2.2836280669609126,0.2277900192159786,0.21529745042492918,0.2898967530626115,0.39999999999999997
Residual + GAP,3,125,0.748648147799752,1.7330580210163646,0.25772441285948766,0.27450980392156865,0.29408773989655135,0.5499999999999999
Residual + GAP,3,126,0.7218731338327581,2.234994876123693,0.22083916921405766,0.2222222222222222,0.2892071911561073,0.3
Residual + GAP,3,127,0.7248119271885265,2.0955643401528796,0.23146576355877718,0.21682242990654205,0.28955517087515636,0.3
Residual + GAP,3,128,0.7508344047719782,1.915625853260068,0.2714741630302483,0.2981132075471698,0.29358059786332347,0.5499999999999999
Residual + GAP,3,129,0.7762145725163546,1.5543352130555759,0.2888605167900417,0.29508196721311475,0.29571488783302385,0.5999999999999999
Residual + GAP,3,130,0.7325154044411399,1.9532191822998715,0.21158842315511717,0.21818181818181817,0.2809105128402361,0.49999999999999994
Residual + GAP,3,131,0.7328982496261597,1.7238923833318,0.2935839858227879,0.3033033033033033,0.30247836217453883,0.44999999999999996
Residual + GAP,3,132,0.7349543682011691,1.8080930701137459,0.2980527317427517,0.2634593356242841,0.30186806524584886,0.35
Residual + GAP,3,133,0.7275186289440502,1.7724222371177951,0.28417528800757513,0.2662266226622662,0.2946599436291546,0.35
Residual + GAP,3,134,0.7058779855207964,1.5226965925119218,0.2838225691009507,0.29420505200594355,0.2803210550542452,0.49999999999999994
Residual + GAP,3,135,0.7112630345604637,2.133422391258017,0.23590779035314746,0.24290220820189273,0.3123973859062616,0.49999999999999994
Residual + GAP,3,136,0.7407879148830067,1.5164059217828905,0.30435369720893946,0.30952380952380953,0.3081812851390692,0.5999999999999999
Residual + GAP,3,137,0.7417164139314131,2.223629707837627,0.21602910980435985,0.19631901840490798,0.2877370105613508,0.35
Residual + GAP,3,138,0.7215361363237555,1.7719598121016564,0.28930223928555615,0.25146198830409355,0.3068214961164919,0.3
Residual + GAP,3,139,0.7160015039010481,2.129170988598009,0.262275317691972,0.27936507936507937,0.30097119274840156,0.39999999999999997
Residual + GAP,3,140,0.7133945785869251,2.1962657792724833,0.2283316700231776,0.212890625,0.29491201021416114,0.35
Residual + GAP,3,141,0.7117710501497442,2.10816867160101,0.2610471223162941,0.21850393700787402,0.2910795294348586,0.3
Residual + GAP,3,142,0.7082801974903453,1.5195784220730302,0.28763319642418383,0.30033003300330036,0.31936235572212124,0.5999999999999999
Residual + GAP,3,143,0.683424053625627,2.3358387790457176,0.23383444195177538,0.2157303370786517,0.3098272263395064,0.35
Residual + GAP,3,144,0.7528688372265209,1.736405502270608,0.2929170804504753,0.2932551319648094,0.3163866839018102,0.49999999999999994
Residual + GAP,3,145,0.7187785801020535,1.6745905240956884,0.2883236695874144,0.3054003724394786,0.31155504387167315,0.5499999999999999
Residual + GAP,3,146,0.7309144926071167,2.4212539404848195,0.22410970066382696,0.2249690976514215,0.30220111500488733,0.44999999999999996
Residual + GAP,3,147,0.7102591107108376,1.5958309782682545,0.29056005146900776,0.3105590062111801,0.2878403551402451,0.6499999999999999
Residual + GAP,3,148,0.7050856109098954,1.6073952025740685,0.29831591773704386,0.32220039292730845,0.30947530139673124,0.5999999999999999
Residual + GAP,3,149,0.6836839673735878,1.5751853824531945,0.30967460357212706,0.29499323410013534,0.31411960830931857,0.49999999999999994
Residual + GAP,3,150,0.6716558499769731,1.6948323606574622,0.30880518672460167,0.3104693140794224,0.3121082100298996,0.49999999999999994
Residual + GAP,4,1,1.3073265769264915,1.2450237248065699,0.15950169178961746,0.16774791473586653,0.1962175600347184,0.44999999999999996
Residual + GAP,4,2,1.246266902143305,1.2066622415598292,0.20494148385827982,0.22112211221122113,0.24820693000602034,0.49999999999999994
Residual + GAP,4,3,1.219043342850425,1.1996182951613934,0.23344058401151666,0.24914675767918087,0.24672093319694532,0.5499999999999999
Residual + GAP,4,4,1.196732270934365,1.1770575351088586,0.23531510014823598,0.2527646129541864,0.24950842968731524,0.5499999999999999
Residual + GAP,4,5,1.18772527217865,1.1551446253365845,0.2373260633012307,0.22794846382556988,0.26213732983848387,0.49999999999999994
Residual + GAP,4,6,1.1758644225380637,1.1796482549096545,0.2306835392257677,0.28888888888888886,0.24241836245050527,0.5999999999999999
Residual + GAP,4,7,1.1573876532641325,1.1544293913527996,0.23158807567682269,0.276657060518732,0.2550978205129258,0.5499999999999999
Residual + GAP,4,8,1.1431547013196077,1.1449605792108244,0.2575713250437085,0.29457364341085274,0.2684824190690089,0.5999999999999999
Residual + GAP,4,9,1.1584323146126487,1.2110383275651584,0.23454040520042507,0.22810590631364563,0.24348041793656547,0.49999999999999994
Residual + GAP,4,10,1.1390511738170277,1.150232009644056,0.26258375783755444,0.2668711656441718,0.2802123524507156,0.5499999999999999
Residual + GAP,4,11,1.132459274638783,1.7173135941916138,0.14693313158328447,0.14587332053742802,0.24766030967403474,0.44999999999999996
Residual + GAP,4,12,1.125008583502336,1.1365992265896205,0.28543001779909205,0.2932551319648094,0.280231927199086,0.5499999999999999
Residual + GAP,4,13,1.1156727097251198,1.1257763853038314,0.2718701966130557,0.3132969034608379,0.28562424617598303,0.5999999999999999
Residual + GAP,4,14,1.1237291114980523,1.1351295291942403,0.27403634240868247,0.2678983833718245,0.2921915028640428,0.5499999999999999
Residual + GAP,4,15,1.1136560015244918,1.1366647843026767,0.28021878485281343,0.321880650994575,0.2733951623501055,0.5999999999999999
Residual + GAP,4,16,1.1098091047460383,1.1368290299046648,0.25323983873129197,0.2647702407002188,0.2892476964719337,0.49999999999999994
Residual + GAP,4,17,1.1106952693245629,1.1807155443804107,0.26140054350416864,0.24263839811542992,0.2693953599900414,0.5499999999999999
Residual + GAP,4,18,1.0883667117899114,1.1749132784613727,0.2739354873651467,0.25412960609911056,0.29409638808489663,0.5499999999999999
Residual + GAP,4,19,1.0945516486601397,1.1355149846007353,0.2779084713012401,0.28892005610098176,0.2865784158623175,0.5499999999999999
Residual + GAP,4,20,1.096927429112521,1.1276232021568466,0.3010830109303125,0.29276315789473684,0.29570077548445084,0.5999999999999999
Residual + GAP,4,21,1.089288969039917,1.1288262170596715,0.28335376968663817,0.30201342281879195,0.29075667282851586,0.5999999999999999
Residual + GAP,4,22,1.0876047606901689,1.203283946009448,0.2468058998401551,0.2222222222222222,0.2972417684400726,0.5999999999999999
Residual + GAP,4,23,1.0804096885160965,1.127169666499117,0.28726617789842496,0.2920634920634921,0.2981482361899006,0.5999999999999999
Residual + GAP,4,24,1.0864809001575817,1.2934226345841902,0.22536353750981009,0.1848184818481848,0.2981794866472721,0.49999999999999994
Residual + GAP,4,25,1.0692648116025059,1.1676086839968272,0.2646625979440429,0.24066390041493776,0.313503751716951,0.44999999999999996
Residual + GAP,4,26,1.07335008057681,1.1475567695868276,0.27473574370630227,0.2876712328767123,0.2966723355621581,0.5999999999999999
Residual + GAP,4,27,1.0657582434740933,1.1319361115894178,0.3032492939675148,0.32751091703056767,0.30465201701509254,0.6499999999999999
Residual + GAP,4,28,1.0679834881695833,1.1175291472977966,0.30537027102167846,0.32538569424964936,0.2964226712333861,0.5499999999999999
Residual + GAP,4,29,1.0455000201138582,1.1459220769631602,0.2674632488370073,0.26046511627906976,0.3046984487368062,0.5999999999999999
Residual + GAP,4,30,1.0708011185039172,1.2816159403237113,0.23720071654952324,0.18256290228203628,0.2962680409394769,0.35
Residual + GAP,4,31,1.06184710892764,1.1695189528221632,0.2655972276629776,0.2231833910034602,0.3096359957293402,0.49999999999999994
Residual + GAP,4,32,1.0489361702312123,1.277111109155808,0.2555069919995845,0.19632881085395051,0.31116372102572554,0.44999999999999996
Residual + GAP,4,33,1.0581352359598333,1.1285366463835222,0.3030515752827607,0.3102310231023102,0.30233380228306533,0.5999999999999999
Residual + GAP,4,34,1.0504159779982134,1.142409138435865,0.28746656221488537,0.2736842105263158,0.29382892853916176,0.49999999999999994
Residual + GAP,4,35,1.0380436355417424,1.1303393814685572,0.29621118041986827,0.2993006993006993,0.3109225539265646,0.5499999999999999
Residual + GAP,4,36,1.0404459140517495,1.157807612071072,0.2827297425805062,0.2290748898678414,0.3073131586434221,0.49999999999999994
Residual + GAP,4,37,1.0398593308708886,1.0803603029599156,0.3120239549382475,0.31593038821954483,0.31935152739909445,0.5499999999999999
Residual + GAP,4,38,1.0388597306338223,1.0659643698782817,0.30242454912786687,0.3291592128801431,0.31392577742282385,0.5999999999999999
Residual + GAP,4,39,1.0301588934118098,1.1572227904396335,0.2719374743818953,0.22689844464775846,0.3194327883889164,0.49999999999999994
Residual + GAP,4,40,1.0318422456221148,1.1639813071619856,0.26190975852621246,0.225114854517611,0.3245276712271769,0.39999999999999997
Residual + GAP,4,41,1.0245973775603554,1.0711867017467527,0.31396696212957664,0.36823104693140796,0.3229527055692196,0.5999999999999999
Residual + GAP,4,42,1.0075750905817205,1.0898226804106774,0.31660251828436603,0.30727762803234504,0.32035382424268827,0.5499999999999999
Residual + GAP,4,43,1.0002186075123873,1.1332897100135357,0.298852987166513,0.27835051546391754,0.3093928659559506,0.49999999999999994
Residual + GAP,4,44,1.0050949309088968,1.0842612194318841,0.3098280623444174,0.32170542635658916,0.32808915330480626,0.6499999999999999
Residual + GAP,4,45,1.0083612242611972,1.1010192571765316,0.3172063040661798,0.31741573033707865,0.3237242473691627,0.5499999999999999
Residual + GAP,4,46,1.014472005150535,1.1075242736043722,0.29694911455615014,0.3028485757121439,0.31699028270565177,0.5499999999999999
Residual + GAP,4,47,1.0028773175586354,1.1184817026131344,0.3043479483814811,0.29654403567447046,0.30561653600880256,0.49999999999999994
Residual + GAP,4,48,1.0190786535089666,1.1101771097113615,0.3054651294641624,0.2962962962962963,0.335764032297496,0.5499999999999999
Residual + GAP,4,49,0.9722871520302513,1.0715710411976724,0.324185848688948,0.34954954954954953,0.31491969391578034,0.5999999999999999
Residual + GAP,4,50,1.0038484824787486,1.1014584716219102,0.3204851169139006,0.3547008547008547,0.3261065775635373,0.6499999999999999
Residual + GAP,4,51,0.9900478224320846,1.2350384327617006,0.2484015745227851,0.21764220939818632,0.2988587067827017,0.44999999999999996
Residual + GAP,4,52,0.9817906735160135,1.0807429304088119,0.3103145411683756,0.32934131736526945,0.3263717395092065,0.5499999999999999
Residual + GAP,4,53,0.9778045649961992,1.0736070549401053,0.314860464602842,0.3226600985221675,0.3191936216907018,0.49999999999999994
Residual + GAP,4,54,0.975509784004905,1.1802637063673813,0.3015737565235218,0.2653061224489796,0.31978244176670706,0.49999999999999994
Residual + GAP,4,55,0.9558677864074707,1.1922587743640816,0.276605112258965,0.2290622763063708,0.3184359197376926,0.3
Residual + GAP,4,56,0.9704905384237116,1.0761179780438,0.2972882048409774,0.30395913154533843,0.33407966623401164,0.49999999999999994
Residual + GAP,4,57,0.9667373273589395,1.2328018489545278,0.2703591602170098,0.24141315014720313,0.31744673183801814,0.44999999999999996
Residual + GAP,4,58,0.9726289319992065,1.145354129972249,0.2790346105377085,0.27253668763102723,0.3146201231173033,0.49999999999999994
Residual + GAP,4,59,0.9540456260334361,1.1587667243324058,0.3033533249611664,0.321483771251932,0.33040829611252936,0.5499999999999999
Residual + GAP,4,60,0.9416506641561335,1.1549373804217709,0.3005496849528076,0.2847457627118644,0.309015031009498,0.49999999999999994
Residual + GAP,4,61,0.9594676106626338,1.0981320125343155,0.32563712401740846,0.3450479233226837,0.3177195699993852,0.5499999999999999
Residual + GAP,4,62,0.9410071832483465,1.2008367776870728,0.27609689196358445,0.25773195876288657,0.3181349371018546,0.44999999999999996
Residual + GAP,4,63,0.9452386301214045,1.1016729582835287,0.31752322334449645,0.33382137628111275,0.3217480547060618,0.5499999999999999
Residual + GAP,4,64,0.9589042977853255,1.1359173529339532,0.3067752587179531,0.3159235668789809,0.33528197314445357,0.49999999999999994
Residual + GAP,4,65,0.9541594990816983,1.227870908096759,0.291854338675244,0.24328859060402686,0.32222648347761046,0.39999999999999997
Residual + GAP,4,66,0.9565267036177896,1.5084113248073272,0.23662048187718746,0.20386100386100386,0.33000984385301324,0.35
Residual + GAP,4,67,0.9314397913759405,1.105928950066114,0.31747369596112834,0.33024691358024694,0.33668845701878186,0.5499999999999999
Residual + GAP,4,68,0.932912089174444,1.1051922640661254,0.3344833080357501,0.3289665211062591,0.3390649163331883,0.5499999999999999
Residual + GAP,4,69,0.9237377964366567,1.1170211978202318,0.3098605737505168,0.3275862068965517,0.3185102567540076,0.5499999999999999
Residual + GAP,4,70,0.9548252032019875,1.1644588761086012,0.2964748552692855,0.2787878787878788,0.3263824262443493,0.5499999999999999
Residual + GAP,4,71,0.9311712603135542,1.1139691163153544,0.30253407506932994,0.3344370860927152,0.3187169000689706,0.5999999999999999
Residual + GAP,4,72,0.9421788521246477,1.2018315435326012,0.2694108596499168,0.2885375494071146,0.32564772549222337,0.6499999999999999
Residual + GAP,4,73,0.9168866606192155,1.5150564395598252,0.23231573251436663,0.19659442724458204,0.3155183744312313,0.3
Residual + GAP,4,74,0.8988822178407149,1.1341813998500796,0.3140458713832385,0.32418952618453867,0.33683276429704667,0.49999999999999994
Residual + GAP,4,75,0.9108241861516779,1.200909889527481,0.28584191880026333,0.3278084714548803,0.3218318390389398,0.5999999999999999
Residual + GAP,4,76,0.9488096709684892,1.25258951639607,0.276670993622135,0.2570281124497992,0.3320261844568177,0.5499999999999999
Residual + GAP,4,77,0.9023344839702953,1.1251393134576562,0.3078490096897152,0.34838709677419355,0.3226348636921984,0.6499999999999999
